"towntype_Pullman","saledate","revenue","tot_items","avg_price_peritem","perc.usable","perc.edible","perc.extracts"
"bigcity",2015-09-01,612750.269037,22455,27.2879211327989,0.806501892674237,0.0857715430861723,0.10331774660432
"bigcity",2015-09-02,615170.569262,21910,28.0771597107257,0.789593792788681,0.101323596531264,0.102738475581926
"bigcity",2015-09-03,677563.455598,24456,27.7054078998201,0.780626431141642,0.114491331370625,0.0980127576054956
"bigcity",2015-09-04,839599.658283,29456,28.5035190889123,0.779603476371537,0.114204236827811,0.100590711569799
"bigcity",2015-09-05,882486.205276,32509,27.1459043734351,0.755052447014673,0.134639638254022,0.102371650927435
"bigcity",2015-09-06,691349.968358,26006,26.5842485717911,0.768861032069522,0.130739060216873,0.0910174575098054
"bigcity",2015-09-07,576058.737922,22375,25.7456419183017,0.779843575418994,0.111240223463687,0.0991731843575419
"bigcity",2015-09-08,532289.668028,19680,27.047239229065,0.801473577235772,0.0903963414634146,0.0984247967479675
"bigcity",2015-09-09,548663.110003,20415,26.8754891012981,0.80886602987999,0.0892970854763654,0.0939505265735978
"bigcity",2015-09-10,613098.532901,22490,27.2609396576701,0.793374833259226,0.101556247220987,0.0965317919075144
"bigcity",2015-09-11,748268.91941,26647,28.0807940634968,0.781138589709911,0.105790520508875,0.101700003752768
"bigcity",2015-09-12,808127.746749,29872,27.0530177674411,0.770119175147295,0.119041242635244,0.0995246384574183
"bigcity",2015-09-13,607280.738988,23492,25.8505337556615,0.785884556444747,0.108632726034395,0.0943725523582496
"bigcity",2015-09-14,519429.022092,19556,26.5611076954387,0.794538760482716,0.0999693188791164,0.0954694211495193
"bigcity",2015-09-15,587100.543088,21492,27.3171665311744,0.792480923134189,0.0955239158756747,0.101851851851852
