"towntype","saledate","revenue","tot_items","avg_price_peritem","perc_usable","perc_extract","perc_edible","perc_other"
"Ellensburg",2016-04-06,14966.5239,759,19.7187403162055,0.80764163372859,0.105401844532279,0.0592885375494071,0.0276679841897233
"Airway Heights",2016-04-06,9316.0959,366,25.4538139344262,0.737704918032787,0.163934426229508,0.0765027322404372,0.0218579234972678
"Urban",2016-04-07,1031573.348664,43499,23.7148750238856,0.727878801811536,0.139152624198257,0.0997724085611163,0.0331961654290903
"NCNU",2016-04-07,967771.2469,39532,24.480705425984,0.760548416472731,0.127921683699282,0.0804158656278458,0.0311140342001417
"Pullman",2016-04-07,23033.0428,769,29.9519412223667,0.732119635890767,0.0897269180754226,0.110533159947984,0.0676202860858258
"Ellensburg",2016-04-07,19005.1332,892,21.3062031390135,0.771300448430493,0.133408071748879,0.0695067264573991,0.0257847533632287
"Airway Heights",2016-04-07,8384.0301,322,26.0373605590062,0.698757763975155,0.136645962732919,0.105590062111801,0.0590062111801242
NA,2016-04-07,52.1011,1,52.1011,1,0,0,0
"Urban",2016-04-08,1230662.121304,51264,24.0063616047129,0.713171036204744,0.146496566791511,0.107950998751561,0.0323813982521848
"NCNU",2016-04-08,1278076.4798,48124,26.5579852007314,0.752057185603857,0.129478015127587,0.0875031169478846,0.0309616823206716
"Pullman",2016-04-08,24550.0849,863,28.4473753186559,0.753186558516802,0.0741599073001159,0.104287369640788,0.0683661645422943
"Ellensburg",2016-04-08,20922.4482,920,22.7417915217391,0.791304347826087,0.130434782608696,0.0652173913043478,0.0130434782608696
"Airway Heights",2016-04-08,11005.1826,472,23.3160648305085,0.73728813559322,0.125,0.0847457627118644,0.0529661016949153
NA,2016-04-08,18.9471,1,18.9471,1,0,0,0
"Urban",2016-04-09,1321947.796082,56150,23.5431486390383,0.700943900267142,0.146126447016919,0.120320569902048,0.0326090828138914
"NCNU",2016-04-09,1220378.6969,50234,24.2938785862165,0.739937094398216,0.130330055341004,0.0965879683083171,0.0331448819524625
"Pullman",2016-04-09,26010.6693,835,31.1505021556886,0.738922155688623,0.081437125748503,0.122155688622754,0.0574850299401198
"Ellensburg",2016-04-09,19563.4082,939,20.8343005324814,0.733759318423855,0.122470713525027,0.109691160809372,0.0340788072417465
"Airway Heights",2016-04-09,14230.7106,570,24.9661589473684,0.670175438596491,0.207017543859649,0.068421052631579,0.0543859649122807
NA,2016-04-09,12.0971,1,12.0971,1,0,0,0
"Urban",2016-04-10,1046012.050061,45819,22.829220412078,0.708810755363495,0.142408171282656,0.117178463083001,0.0316026102708483
"NCNU",2016-04-10,935467.1264,40692,22.9889689963629,0.74835348471444,0.127420623218323,0.0930404010616337,0.0311854910056031
"Pullman",2016-04-10,18994.0773,729,26.0549757201646,0.699588477366255,0.083676268861454,0.133058984910837,0.083676268861454
"Ellensburg",2016-04-10,15502.7693,775,20.0035732903226,0.785806451612903,0.100645161290323,0.0774193548387097,0.0361290322580645
"Airway Heights",2016-04-10,9111.3905,421,21.642257719715,0.743467933491686,0.111638954869359,0.0831353919239905,0.0617577197149644
"Urban",2016-04-11,899392.952494,38441,23.3967106083088,0.723186181420879,0.141463541531178,0.102676829426914,0.0326734476210296
"NCNU",2016-04-11,824174.0667,35024,23.5316944580859,0.762477158519872,0.128683188670626,0.0787460027409776,0.0300936500685244
"Pullman",2016-04-11,16949.4482,572,29.6319024475525,0.739510489510489,0.0944055944055944,0.106643356643357,0.0594405594405594
"Ellensburg",2016-04-11,14652.2596,735,19.9350470748299,0.808163265306122,0.0993197278911565,0.0748299319727891,0.017687074829932
"Airway Heights",2016-04-11,6805.8723,273,24.9299351648352,0.692307692307692,0.164835164835165,0.0842490842490843,0.0586080586080586
NA,2016-04-11,104.2296,2,52.1148,1,0,0,0
"Urban",2016-04-12,931892.481437,39818,23.4037993228439,0.731980511326536,0.14586367974283,0.0912401426490532,0.0309156662815812
"NCNU",2016-04-12,895593.523,38068,23.5261511768414,0.764132604812441,0.128086581906063,0.0769675317852264,0.0308132814962698
"Pullman",2016-04-12,16870.6595,628,26.8641074840764,0.773885350318471,0.0828025477707006,0.089171974522293,0.054140127388535
"Ellensburg",2016-04-12,17004.2619,780,21.8003357692308,0.787179487179487,0.13974358974359,0.058974358974359,0.0141025641025641
"Airway Heights",2016-04-12,7959.2753,354,22.4838285310734,0.717514124293785,0.152542372881356,0.0875706214689266,0.0423728813559322
"Urban",2016-04-13,958561.177492,40209,23.8394682158721,0.72707602775498,0.144271183068467,0.0977890522022433,0.0308637369743092
"NCNU",2016-04-13,933762.5039,39285,23.7689322616775,0.762046582665139,0.128369606720122,0.0772559501081838,0.0323278605065547
"Pullman",2016-04-13,19122.1997,656,29.1496946646341,0.704268292682927,0.126524390243902,0.109756097560976,0.0594512195121951
"Ellensburg",2016-04-13,14716.2934,734,20.0494460490463,0.82016348773842,0.114441416893733,0.053133514986376,0.0122615803814714
"Airway Heights",2016-04-13,8844.994,344,25.7121918604651,0.729651162790698,0.13953488372093,0.0697674418604651,0.061046511627907
"Urban",2016-04-14,1015495.424868,42266,24.0262959558037,0.722684900392751,0.144300383286803,0.103889651256329,0.0291250650641177
"NCNU",2016-04-14,966769.2563,40741,23.7296398296556,0.762966053852385,0.129059178714317,0.0807540315652537,0.0272207358680445
"Pullman",2016-04-14,17628.5435,640,27.54459921875,0.7390625,0.084375,0.103125,0.0734375
"Ellensburg",2016-04-14,17192.404,838,20.5159952267303,0.822195704057279,0.0978520286396181,0.0680190930787589,0.0119331742243437
"Airway Heights",2016-04-14,8653.1666,339,25.5255651917404,0.699115044247788,0.141592920353982,0.103244837758112,0.056047197640118
NA,2016-04-14,36.4831,1,36.4831,1,0,0,0
"Urban",2016-04-15,1327954.869195,53349,24.891841818872,0.700088099120883,0.151924122289078,0.115447337344655,0.0325404412453842
"NCNU",2016-04-15,1223368.5027,49639,24.6453091863253,0.752190817703822,0.134712625153609,0.0871895082495618,0.0259070488930075
"Pullman",2016-04-15,30901.7337,1039,29.7418033686237,0.727622714148219,0.101058710298364,0.105871029836381,0.0654475457170356
"Ellensburg",2016-04-15,18388.9757,886,20.7550515801354,0.77313769751693,0.118510158013544,0.0812641083521445,0.0270880361173815
"Airway Heights",2016-04-15,12755.2069,475,26.8530671578947,0.741052631578947,0.162105263157895,0.0673684210526316,0.0294736842105263
"Urban",2016-04-16,1428428.33129,58248,24.523216784954,0.689019365471776,0.149155335805521,0.128313418486472,0.0335118802362313
"NCNU",2016-04-16,1301216.6155,53168,24.4736799484652,0.741366987661751,0.132504513993379,0.0959787842311165,0.0301497141137526
"Pullman",2016-04-16,28139.663,1003,28.0554965104686,0.688933200398804,0.103688933200399,0.137587238285145,0.069790628115653
"Ellensburg",2016-04-16,20534.93,941,21.8224548352816,0.760892667375133,0.12221041445271,0.105207226354942,0.0116896918172157
"Airway Heights",2016-04-16,12019.7361,526,22.8512093155894,0.640684410646388,0.209125475285171,0.0760456273764259,0.0741444866920152
"Urban",2016-04-17,1085669.72461,47149,23.0263573906127,0.709516638741013,0.134085558548432,0.122908227109801,0.0334895756007551
"NCNU",2016-04-17,1043718.9231,42638,24.4786088254609,0.739575026971246,0.131502415685539,0.0961818096533609,0.0327407476898541
"Pullman",2016-04-17,20386.3124,781,26.1028327784891,0.654289372599232,0.089628681177977,0.17797695262484,0.0781049935979513
"Ellensburg",2016-04-17,16001.7233,802,19.9522734413965,0.773067331670823,0.105985037406484,0.114713216957606,0.00623441396508728
"Airway Heights",2016-04-17,9773.8403,391,24.9970340153453,0.690537084398977,0.163682864450128,0.0869565217391304,0.0588235294117647
"Urban",2016-04-18,909496.75839,38929,23.3629622746539,0.725603020884174,0.140306712219682,0.101697962958206,0.0323923039379383
"NCNU",2016-04-18,827277.9798,35237,23.4775372421035,0.7640832079916,0.129239152027698,0.0766523824389136,0.0300252575417885
"Pullman",2016-04-18,13152.2466,502,26.1996944223108,0.745019920318725,0.103585657370518,0.0816733067729084,0.0697211155378486
"Ellensburg",2016-04-18,16443.8908,744,22.1020037634409,0.748655913978495,0.154569892473118,0.0900537634408602,0.00672043010752688
"Airway Heights",2016-04-18,5791.7983,237,24.4379675105485,0.755274261603376,0.105485232067511,0.109704641350211,0.029535864978903
"Urban",2016-04-19,998328.520678,43165,23.1281946178154,0.727904552299317,0.140159851731727,0.098227730800417,0.0337078651685393
"NCNU",2016-04-19,894282.5015,40331,22.1735761944906,0.764473977833428,0.128214028910763,0.075549825196499,0.0317621680593092
"Pullman",2016-04-19,18001.6219,670,26.8680923880597,0.714925373134328,0.108955223880597,0.0970149253731343,0.0791044776119403
"Ellensburg",2016-04-19,18152.3082,792,22.9195810606061,0.731060606060606,0.162878787878788,0.0997474747474748,0.00631313131313131
"Airway Heights",2016-04-19,5784.2359,283,20.4389961130742,0.756183745583039,0.0954063604240283,0.0848056537102474,0.0636042402826855
NA,2016-04-19,18.9471,1,18.9471,1,0,0,0
"Urban",2016-04-20,1768012.579333,88473,19.98363997302,0.694969086613995,0.147186147186147,0.1224328326156,0.0354119335842573
"NCNU",2016-04-20,1650155.9169,80713,20.4447352582608,0.730031097840497,0.133064066507254,0.0966510970971219,0.0402537385551274
"Pullman",2016-04-20,37012.4543,1611,22.9748319677219,0.72129112352576,0.0875232774674116,0.152700186219739,0.0384854127870888
"Ellensburg",2016-04-20,28537.6343,1412,20.210789164306,0.724504249291785,0.136685552407932,0.123229461756374,0.0155807365439093
"Airway Heights",2016-04-20,21740.5985,1168,18.6135261130137,0.642123287671233,0.245719178082192,0.0941780821917808,0.0179794520547945
"Urban",2016-04-21,1250720.184718,62643,19.965841111026,0.687993870025382,0.136838912568044,0.136727168239069,0.0384400491675048
"NCNU",2016-04-21,1184602.9553,56030,21.14229797073,0.716955202570052,0.130144565411387,0.108459753703373,0.0444404783151883
"Pullman",2016-04-21,26046.4674,988,26.3628212550607,0.710526315789474,0.11336032388664,0.143724696356275,0.0323886639676113
"Ellensburg",2016-04-21,18327.449,977,18.7589037871034,0.722620266120778,0.12589559877175,0.138178096212897,0.0133060388945752
"Airway Heights",2016-04-21,11376.0279,580,19.6138412068966,0.643103448275862,0.212068965517241,0.132758620689655,0.0120689655172414
NA,2016-04-21,63.4721,2,31.73605,1,0,0,0
"Urban",2016-04-22,1174145.023721,49462,23.7383248498039,0.685435283652097,0.150721766204359,0.126703327807206,0.037139622336339
"NCNU",2016-04-22,1071723.2849,45841,23.3791427957505,0.73368818306756,0.132763246875068,0.0997578586854563,0.033790711371916
"Pullman",2016-04-22,22481.3849,795,28.278471572327,0.732075471698113,0.0981132075471698,0.124528301886792,0.0452830188679245
"Ellensburg",2016-04-22,20391.491,852,23.9336748826291,0.754694835680751,0.147887323943662,0.0821596244131455,0.0152582159624413
"Airway Heights",2016-04-22,11452.9534,486,23.5657477366255,0.705761316872428,0.176954732510288,0.0905349794238683,0.0267489711934156
NA,2016-04-22,52.1148,1,52.1148,1,0,0,0
"Urban",2016-04-23,1294246.934766,55234,23.4320696448926,0.668265923163269,0.150541333236774,0.141941557736177,0.0392511858637796
"NCNU",2016-04-23,1183906.7624,51638,22.9270452457493,0.72582206901894,0.132673612455943,0.107111042255703,0.034393276269414
"Pullman",2016-04-23,26048.7827,910,28.6250359340659,0.726373626373626,0.0934065934065934,0.136263736263736,0.043956043956044
"Ellensburg",2016-04-23,18487.9171,859,21.5226043073341,0.733410942956927,0.147846332945285,0.0942956926658906,0.0244470314318976
"Airway Heights",2016-04-23,11839.6085,551,21.4874927404719,0.676950998185118,0.234119782214156,0.058076225045372,0.0308529945553539
"Urban",2016-04-24,1053016.9487,45875,22.9540479280654,0.683792915531335,0.145373297002725,0.135694822888283,0.0351389645776567
"NCNU",2016-04-24,921988.4225,41059,22.4552089066952,0.739228914488906,0.12913125015222,0.0996127523807204,0.0320270829781534
"Pullman",2016-04-24,17967.5226,711,25.2707772151899,0.715893108298172,0.109704641350211,0.132208157524613,0.0421940928270042
"Ellensburg",2016-04-24,14421.0995,727,19.8364504814305,0.74828060522696,0.116918844566713,0.121045392022008,0.0137551581843191
"Airway Heights",2016-04-24,7577.0042,396,19.133848989899,0.666666666666667,0.19949494949495,0.108585858585859,0.0252525252525253
"Urban",2016-04-25,863030.6506,37345,23.1096706547061,0.711474092917392,0.144356674253581,0.108796358280894,0.0353728745481323
"NCNU",2016-04-25,803100.9733,34972,22.9641133849937,0.749170765183575,0.131848335811506,0.0842960082351596,0.0346848907697587
"Pullman",2016-04-25,14951.4676,534,27.9990029962547,0.788389513108614,0.104868913857678,0.0823970037453183,0.0243445692883895
"Ellensburg",2016-04-25,16828.9156,727,23.1484396148556,0.691884456671252,0.154057771664374,0.0811554332874828,0.0729023383768913
"Airway Heights",2016-04-25,5049.8748,269,18.7727687732342,0.62453531598513,0.230483271375465,0.0966542750929368,0.0483271375464684
NA,2016-04-25,18.9471,1,18.9471,1,0,0,0
"Urban",2016-04-26,910076.1081,39444,23.0726120094311,0.718486968867255,0.14354527938343,0.101434945745868,0.0365328060034479
"NCNU",2016-04-26,886410.6048,38645,22.9372649708889,0.759296157329538,0.128968818734636,0.0784060033639539,0.0333290205718722
"Pullman",2016-04-26,17280.084,642,26.9160186915888,0.741433021806854,0.110591900311526,0.0903426791277259,0.0576323987538941
"Ellensburg",2016-04-26,16701.396,733,22.7849877216917,0.723055934515689,0.1268758526603,0.0559345156889495,0.0941336971350614
"Airway Heights",2016-04-26,8918.0972,407,21.9117867321867,0.685503685503685,0.199017199017199,0.0712530712530713,0.0442260442260442
"Urban",2016-04-27,955821.5726,40827,23.4115064197712,0.718740049477062,0.142993607171725,0.103240502608568,0.0350258407426458
"NCNU",2016-04-27,930980.0613,39617,23.4995093343767,0.750662594340813,0.136027462957821,0.0805714718428957,0.0327384708584698
"Pullman",2016-04-27,19061.1662,672,28.3648306547619,0.738095238095238,0.102678571428571,0.114583333333333,0.0446428571428571
"Ellensburg",2016-04-27,15765.6312,756,20.8540095238095,0.658730158730159,0.136243386243386,0.0793650793650794,0.125661375661376
"Airway Heights",2016-04-27,6850.0411,291,23.539660137457,0.656357388316151,0.202749140893471,0.103092783505155,0.0378006872852234
NA,2016-04-27,18.9471,1,18.9471,1,0,0,0
"Urban",2016-04-28,1028358.4831,43191,23.8095548401287,0.713690352156699,0.143062212034915,0.103540089370471,0.0397073464379153
"NCNU",2016-04-28,1036185.2246,41286,25.0977383277624,0.747807973647241,0.135106331444073,0.0849924914014436,0.0320932035072422
"Pullman",2016-04-28,19305.8071,694,27.8181658501441,0.739193083573487,0.109510086455331,0.0979827089337176,0.053314121037464
"Ellensburg",2016-04-28,15985.0641,780,20.4936719230769,0.696153846153846,0.123076923076923,0.0820512820512821,0.0987179487179487
"Airway Heights",2016-04-28,8749.3406,353,24.7856674220963,0.736543909348442,0.18413597733711,0.0509915014164306,0.028328611898017
NA,2016-04-28,18.9471,1,18.9471,1,0,0,0
"Urban",2016-04-29,1370123.4918,55914,24.5041222556068,0.697803770075473,0.154254748363558,0.110866688128197,0.0370747934327718
"NCNU",2016-04-29,1370612.4996,55420,24.7313695344641,0.738957055214724,0.140490797546012,0.0864308913749549,0.0341212558643089
"Pullman",2016-04-29,28496.3699,988,28.8424796558704,0.709514170040486,0.12246963562753,0.0951417004048583,0.0728744939271255
"Ellensburg",2016-04-29,21346.8331,940,22.7093969148936,0.685106382978723,0.130851063829787,0.0787234042553192,0.10531914893617
"Airway Heights",2016-04-29,14100.0537,567,24.8678195767196,0.749559082892416,0.135802469135802,0.0811287477954145,0.0335097001763668
NA,2016-04-29,187.3749,5,37.47498,1,0,0,0
"Urban",2016-04-30,1422560.7898,59514,23.9029604765265,0.687451692038848,0.149561447726585,0.126709681755553,0.0362771784790133
"NCNU",2016-04-30,1753569.6682,58124,30.1694595726378,0.725500653774689,0.138961530520955,0.0998382767875576,0.0356995389167986
"Pullman",2016-04-30,25265.7044,923,27.3734608884074,0.691224268689057,0.104008667388949,0.138678223185265,0.0660888407367281
"Ellensburg",2016-04-30,22194.2466,986,22.5093778904665,0.668356997971602,0.134888438133874,0.0760649087221095,0.120689655172414
"Airway Heights",2016-04-30,14047.7471,541,25.9662608133087,0.693160813308688,0.190388170055453,0.0813308687615527,0.0351201478743068
NA,2016-04-30,76.309,3,25.4363333333333,1,0,0,0
"Urban",2016-05-01,1104507.7822,49389,22.3634368422118,0.702970297029703,0.138472129421531,0.122537407114945,0.0360201664338213
"NCNU",2016-05-01,1217431.7858,45755,26.6076229002295,0.739088624194077,0.130870943066332,0.0913998470112556,0.0386405857283357
"Pullman",2016-05-01,17989.9769,668,26.9311031437126,0.712574850299401,0.122754491017964,0.107784431137725,0.0568862275449102
"Ellensburg",2016-05-01,17166.9905,832,20.6334020432692,0.700721153846154,0.0973557692307692,0.0961538461538462,0.105769230769231
"Airway Heights",2016-05-01,10874.1695,465,23.3853107526882,0.729032258064516,0.182795698924731,0.0580645161290323,0.0301075268817204
NA,2016-05-01,71.0619,2,35.53095,1,0,0,0
"Urban",2016-05-02,966005.2484,41558,23.2447482650753,0.727296790028394,0.140839308917657,0.0984647961884595,0.0333991048654892
"NCNU",2016-05-02,864359.7698,37372,23.1285392753933,0.753210960077063,0.131194477148667,0.0804345499304292,0.0351600128438403
"Pullman",2016-05-02,15686.911,531,29.5422052730697,0.749529190207156,0.120527306967985,0.0903954802259887,0.0395480225988701
"Ellensburg",2016-05-02,15822.6917,750,21.0969222666667,0.686666666666667,0.130666666666667,0.0666666666666667,0.116
